"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp"
"ESS10SCe03_1",10,"3.1","02.11.2023",13925,"AT",0.5068475,0.33667338,0.3817861,0.12853722,0.001349552,38,696,20,5,120,8,8,10
"ESS10SCe03_1",10,"3.1","02.11.2023",13972,"AT",0.5084526,0.19533788,0.3817861,0.07457729,0.0013452915,113,134,50,2,6666,6,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",13973,"AT",1.8919706,1.4690682,0.3817861,0.5608698,0.0003615368,63,80,60,5,390,5,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",14027,"AT",0.49412063,0.40976828,0.3817861,0.15644385,0.0013843118,37,1871,135,3,6666,2,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14039,"AT",0.9618752,0.74313825,0.3817861,0.28371987,0.00071112864,55,623,5,4,480,9,9,3
"ESS10SCe03_1",10,"3.1","02.11.2023",14064,"AT",0.97702754,0.81261474,0.3817861,0.31024504,0.00070010003,43,769,60,5,240,8,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",14074,"AT",0.4686138,0.7703648,0.3817861,0.2941146,0.0014596604,42,25,90,1,6666,3,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",14075,"AT",0.94941556,0.9468865,0.3817861,0.36150813,0.0007204611,62,420,120,4,60,10,10,6
"ESS10SCe03_1",10,"3.1","02.11.2023",14121,"AT",1.168301,0.77604365,0.3817861,0.2962827,0.00058548007,35,423,60,5,180,4,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14153,"AT",0.528447,0.40827444,0.3817861,0.15587352,0.001294391,36,1735,60,5,720,8,5,8
"ESS10SCe03_1",10,"3.1","02.11.2023",14178,"AT",0.75320405,0.33184448,0.3817861,0.12669362,0.000908143,101,1765,90,5,600,0,1,2
"ESS10SCe03_1",10,"3.1","02.11.2023",14188,"AT",0.74853796,1.6655414,0.3817861,0.6358806,0.00091380405,24,1359,60,5,60,8,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",14210,"AT",1.4955758,0.9934362,0.3817861,0.37928015,0.00045736032,44,440,30,5,60,5,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14211,"AT",1.5589992,3.7834966,0.3817861,1.4444865,0.00043875392,10,1824,30,5,600,7,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14214,"AT",0.528447,0.43823463,0.3817861,0.16731189,0.001294391,36,304,60,5,480,4,5,8
"ESS10SCe03_1",10,"3.1","02.11.2023",14240,"AT",0.7455467,0.32750973,0.3817861,0.12503867,0.0009174703,91,8,9999,5,9999,3,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14243,"AT",0.45966756,1.1064607,0.3817861,0.42243135,0.0014880688,49,1142,20,1,6666,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",14295,"AT",1.1992664,0.9945375,0.3817861,0.3797006,0.00057036284,28,813,90,4,30,4,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",14298,"AT",1.2985752,0.45692256,0.3817861,0.17444669,0.00052674423,89,878,120,5,60,2,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14312,"AT",2.337088,3.8419929,0.3817861,1.4668195,0.00029267918,47,900,20,1,6666,1,4,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14317,"AT",0.5120416,1.6549977,0.3817861,0.63185513,0.0013358621,58,1410,90,5,480,5,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14319,"AT",1.3056039,0.99048567,0.3817861,0.37815368,0.00052390853,45,209,60,5,600,4,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",14438,"AT",1.0883634,0.41812915,0.3817861,0.1596359,0.00062848214,90,584,120,4,60,8,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14486,"AT",0.3748413,0.1541768,0.3817861,0.058862563,0.0018248175,106,433,30,4,120,5,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14493,"AT",0.5520741,1.1501677,0.3817861,0.43911806,0.001238995,5,499,45,5,120,6,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14497,"AT",0.9699361,2.1581655,0.3817861,0.8239576,0.00070521864,117,1491,390,2,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",14570,"AT",0.66631395,0.34598282,0.3817861,0.13209143,0.0010265686,105,822,30,5,90,4,6,4
"ESS10SCe03_1",10,"3.1","02.11.2023",14581,"AT",0.45423004,0.18253943,0.3817861,0.069691025,0.0015058824,71,507,60,3,6666,5,3,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14643,"AT",0.84631556,0.3717763,0.3817861,0.14193903,0.00080822926,112,895,60,5,60,7,9,9
"ESS10SCe03_1",10,"3.1","02.11.2023",14646,"AT",1.1917695,0.92075336,0.3817861,0.35153085,0.00057395076,34,1851,180,5,120,5,7,2
"ESS10SCe03_1",10,"3.1","02.11.2023",14679,"AT",0.5520741,1.0743011,0.3817861,0.41015327,0.001238995,5,1288,150,5,90,5,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14684,"AT",1.5662137,0.68801886,0.3817861,0.26267606,0.00043673287,104,473,150,5,210,5,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",14793,"AT",0.5445455,0.45158532,0.3817861,0.17240901,0.0012561247,2,174,210,2,6666,3,4,6
"ESS10SCe03_1",10,"3.1","02.11.2023",14794,"AT",0.8423468,1.714605,0.3817861,0.65461236,0.00081203727,26,1596,120,5,480,6,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",14812,"AT",1.0240833,0.8517518,0.3817861,0.32518703,0.00066793105,58,1855,60,5,600,7,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14852,"AT",0.22764085,0.4742575,0.3817861,0.18106493,0.0030048077,21,1885,90,5,179,2,4,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14862,"AT",0.81995904,0.36125508,0.3817861,0.13792218,0.00083420874,85,588,90,5,540,6,4,6
"ESS10SCe03_1",10,"3.1","02.11.2023",14871,"AT",0.9572266,0.9546768,0.3817861,0.36448234,0.0007145821,64,641,120,2,6666,0,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14881,"AT",0.7262741,0.27902097,0.3817861,0.10652633,0.0009418166,79,1500,40,5,120,3,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14887,"AT",1.7805613,4,0.3817861,1.5271444,0.00038415805,22,717,180,2,6666,7,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",14914,"AT",1.1907401,0.523078,0.3817861,0.19970393,0.0005744469,80,1406,60,5,120,7,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",14915,"AT",0.52241796,0.33842853,0.3817861,0.12920731,0.001309329,54,1640,15,5,300,6,2,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14940,"AT",1.3874681,1.3837721,0.3817861,0.528305,0.00049299654,32,1999,60,4,180,7,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14957,"AT",1.1742966,0.48300275,0.3817861,0.18440375,0.0005824908,72,932,60,4,60,5,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",14960,"AT",0.89856046,0.69422174,0.3817861,0.2650442,0.0007612365,41,871,30,5,360,6,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",14987,"AT",0.78368235,1.632691,0.3817861,0.62333876,0.00087282434,25,170,90,5,195,4,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",14998,"AT",0.42315778,0.14520952,0.3817861,0.05543898,0.0016164585,112,382,30,5,540,3,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15013,"AT",0.75320405,0.25846723,0.3817861,0.0986792,0.000908143,101,674,40,5,270,7,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15034,"AT",0.9459853,0.6128205,0.3817861,0.23396637,0.0007230736,63,1028,0,5,210,3,1,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15067,"AT",1.7614449,0.9305818,0.3817861,0.35528323,0.0003883272,72,482,10,5,720,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",15068,"AT",0.46673688,0.35408613,0.3817861,0.13518517,0.0014655301,67,1713,45,5,240,7,5,8
"ESS10SCe03_1",10,"3.1","02.11.2023",15098,"AT",0.9618752,0.74313825,0.3817861,0.28371987,0.00071112864,55,548,40,5,480,4,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15114,"AT",0.93347377,0.91502696,0.3817861,0.34934458,0.00073276507,67,1367,20,5,35,3,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",15125,"AT",1.2187842,1.1023973,0.3817861,0.42088,0.00056122895,29,1698,20,5,180,8,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15133,"AT",0.2721198,0.5669229,0.3817861,0.2164433,0.0025136613,15,1465,90,2,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",15147,"AT",1.2985752,0.53411996,0.3817861,0.20391959,0.00052674423,89,1888,60,5,30,7,9,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15160,"AT",1.0592657,0.88101405,0.3817861,0.33635893,0.00064574636,52,1405,10,1,6666,2,3,8
"ESS10SCe03_1",10,"3.1","02.11.2023",15177,"AT",0.9193351,0.59555626,0.3817861,0.22737512,0.0007440344,49,22,5,2,6666,4,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15201,"AT",2.2803416,2.0936794,0.3817861,0.79933774,0.0002999625,83,1726,179,5,970,0,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15206,"AT",0.90981275,4,0.3817861,1.5271444,0.00075182173,17,398,60,1,6666,2,0,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15209,"AT",2.2288978,3.9999995,0.3817861,1.5271443,0.00030688575,116,969,10,5,30,7,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",15223,"AT",0.5996332,0.498728,0.3817861,0.19040743,0.0011407257,28,987,120,5,900,0,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",15276,"AT",1.198717,0.52812713,0.3817861,0.2016316,0.00057062425,82,480,10,1,6666,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15289,"AT",0.90981275,1.8954667,0.3817861,0.72366285,0.00075182173,17,311,75,5,120,6,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15328,"AT",0.7496826,0.39606178,0.3817861,0.15121089,0.00091240875,106,1290,30,3,6666,1,2,1
"ESS10SCe03_1",10,"3.1","02.11.2023",15355,"AT",1.168301,0.96885794,0.3817861,0.36989653,0.00058548007,35,157,80,5,120,5,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",15363,"AT",0.5109151,0.24479586,0.3817861,0.09345966,0.0013388075,74,647,5,5,180,1,7,1
"ESS10SCe03_1",10,"3.1","02.11.2023",15367,"AT",1.0441425,0.4011403,0.3817861,0.1531498,0.0006550993,104,1976,150,5,120,8,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15406,"AT",0.4108098,0.21331264,0.3817861,0.08143981,0.0016650455,102,36,40,5,180,1,1,1
"ESS10SCe03_1",10,"3.1","02.11.2023",15416,"AT",0.38005695,0.16744451,0.3817861,0.06392799,0.001799775,83,173,90,5,180,4,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15512,"AT",0.9572266,0.726192,0.3817861,0.27725002,0.0007145821,64,610,30,5,75,6,4,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15530,"AT",1.5169625,1.1508312,0.3817861,0.43937138,0.00045091225,60,1103,60,5,480,8,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15536,"AT",1.0441425,0.4294685,0.3817861,0.16396512,0.0006550993,104,360,60,5,60,8,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15548,"AT",1.6771291,0.59012204,0.3817861,0.2253004,0.0004078499,70,1126,90,5,210,6,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15599,"AT",1.5190064,3.9999278,0.3817861,1.5271169,0.00045030555,53,1785,60,5,240,10,1,0
"ESS10SCe03_1",10,"3.1","02.11.2023",15667,"AT",0.9618752,0.8000122,0.3817861,0.30543354,0.00071112864,55,1669,120,5,180,8,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15674,"AT",0.6890103,1.4024872,0.3817861,0.53545016,0.000992753,9,355,120,5,600,7,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15710,"AT",0.8084459,0.35618266,0.3817861,0.1359856,0.0008460888,69,309,60,5,120,5,4,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15726,"AT",1.013695,0.91689223,0.3817861,0.35005674,0.000674776,38,1665,20,5,120,0,3,0
"ESS10SCe03_1",10,"3.1","02.11.2023",15758,"AT",1.0113083,0.78132993,0.3817861,0.29830092,0.00067636836,60,1210,70,5,45,6,9,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15815,"AT",1.1041481,2.4567964,0.3817861,0.93797076,0.0006194975,5,467,20,2,6666,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15828,"AT",2.0873919,1.0001359,0.3817861,0.381838,0.00032768978,99,231,15,5,300,8,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15829,"AT",0.7991447,0.32705474,0.3817861,0.12486496,0.0008559364,82,719,45,5,120,2,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",15874,"AT",0.59415823,0.4927284,0.3817861,0.18811686,0.001151237,23,1630,60,5,90,8,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15888,"AT",0.89532566,0.3944599,0.3817861,0.15059932,0.00076398684,103,1877,80,5,180,3,9,6
"ESS10SCe03_1",10,"3.1","02.11.2023",15911,"AT",1.1755234,2.6232848,0.3817861,1.0015337,0.0005818829,25,789,60,5,180,5,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15954,"AT",0.9372276,0.7277341,0.3817861,0.27783877,0.0007298302,42,501,60,5,30,5,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",15964,"AT",0.74853796,1.4566073,0.3817861,0.55611247,0.00091380405,24,307,45,5,120,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",15980,"AT",0.9459853,0.7867959,0.3817861,0.30038777,0.0007230736,63,1018,210,5,570,1,3,7
"ESS10SCe03_1",10,"3.1","02.11.2023",15990,"AT",1.1742966,0.41319305,0.3817861,0.15775137,0.0005824908,72,848,150,5,210,8,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16033,"AT",0.9372276,0.77951235,0.3817861,0.297607,0.0007298302,42,1873,30,4,540,6,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",16049,"AT",0.7455467,0.30665264,0.3817861,0.11707572,0.0009174703,91,1097,60,5,720,6,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",16050,"AT",1.6562222,3.3712547,0.3817861,1.2870983,0.0004129983,5,493,60,5,240,7,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",16066,"AT",2.4036357,1.743255,0.3817861,0.6655506,0.00028457597,27,296,15,4,300,7,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",16100,"AT",0.4552817,1.0160012,0.3817861,0.38789517,0.0015024039,21,1080,2,5,660,0,2,0
"ESS10SCe03_1",10,"3.1","02.11.2023",16158,"AT",1.1041481,2.4567964,0.3817861,0.93797076,0.0006194975,5,699,90,5,90,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",16167,"AT",0.6692459,0.4445464,0.3817861,0.16972165,0.0010220712,66,1938,130,5,60,10,10,8
"ESS10SCe03_1",10,"3.1","02.11.2023",16190,"AT",1.089091,0.9058202,0.3817861,0.34582958,0.00062806235,2,566,120,5,60,2,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",16191,"AT",0.79382676,0.2724073,0.3817861,0.10400132,0.00086167036,80,1291,30,4,60,6,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",16201,"AT",0.82205164,0.81986153,0.3817861,0.31301177,0.00083208515,46,1672,10,3,6666,10,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",16250,"AT",0.7572235,1.6848677,0.3817861,0.6432591,0.0009033224,7,1510,90,3,6666,6,4,6
"ESS10SCe03_1",10,"3.1","02.11.2023",16264,"AT",0.97702754,0.7586376,0.3817861,0.2896373,0.00070010003,43,815,120,5,120,5,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",16274,"AT",1.0883634,0.3829564,0.3817861,0.14620744,0.00062848214,90,583,10,2,6666,8,4,5
"ESS10SCe03_1",10,"3.1","02.11.2023",16288,"AT",0.49412063,0.38175407,0.3817861,0.1457484,0.0013843118,37,752,60,5,240,7,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",16316,"AT",1.0393327,1.8065078,0.3817861,0.6896996,0.0006581309,10,278,15,5,120,5,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",16327,"AT",1.1917695,0.9041264,0.3817861,0.34518293,0.00057395076,34,1667,90,5,180,7,3,8
"ESS10SCe03_1",10,"3.1","02.11.2023",16329,"AT",1.0113083,0.78132993,0.3817861,0.29830092,0.00067636836,60,1098,5,5,60,5,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",16342,"AT",0.8328948,0.4324797,0.3817861,0.16511475,0.0008212525,108,1930,60,5,720,7,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",16362,"AT",0.79382676,0.27931955,0.3817861,0.10664033,0.00086167036,80,716,30,5,420,5,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16363,"AT",1.0769278,0.7153489,0.3817861,0.27311027,0.0006351559,51,1329,40,3,6666,3,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",16384,"AT",0.98824126,0.81953657,0.3817861,0.3128877,0.0006921559,37,1932,120,5,660,3,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",16405,"AT",1.2147595,1.2141353,0.3817861,0.46354,0.0005630884,33,1937,60,5,600,5,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16430,"AT",0.7824281,0.34371135,0.3817861,0.13122422,0.0008742234,111,1223,70,3,6666,2,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",16442,"AT",0.9193351,0.69744617,0.3817861,0.26627526,0.0007440344,49,889,20,5,600,4,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16450,"AT",0.9618752,3.0163345,0.3817861,1.1515946,0.00071112864,55,1453,9999,1,6666,0,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",16458,"AT",0.82100284,0.36171493,0.3817861,0.13809773,0.00083314814,94,1074,30,5,180,0,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16511,"AT",0.9193351,2.882934,0.3817861,1.1006643,0.0007440344,49,81,50,5,60,7,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",16542,"AT",1.089091,0.8456521,0.3817861,0.32285824,0.00062806235,2,1757,1440,5,180,2,4,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16585,"AT",1.5826889,1.3125051,0.3817861,0.50109625,0.00043218664,61,271,60,4,60,5,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16589,"AT",0.75320405,0.2650259,0.3817861,0.10118321,0.000908143,101,504,5,5,30,7,9,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16676,"AT",0.6093921,0.60776883,0.3817861,0.23203771,0.0011224579,29,1587,299,5,119,2,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",16711,"AT",0.79382676,0.38034752,0.3817861,0.1452114,0.00086167036,80,1728,45,5,210,6,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",16745,"AT",0.8385646,0.34491193,0.3817861,0.13168259,0.0008156998,70,564,60,5,390,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",16753,"AT",0.79188985,0.5743246,0.3817861,0.21926917,0.00086377794,40,1558,170,5,120,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",16763,"AT",0.5442396,1.1078049,0.3817861,0.42294455,0.0012568306,15,329,15,5,150,7,7,9
"ESS10SCe03_1",10,"3.1","02.11.2023",16805,"AT",0.4674176,0.38762376,0.3817861,0.14798938,0.0014633959,47,1125,60,5,240,5,5,1
"ESS10SCe03_1",10,"3.1","02.11.2023",16811,"AT",0.7572235,1.6848677,0.3817861,0.6432591,0.0009033224,7,1352,120,2,6666,5,4,5
"ESS10SCe03_1",10,"3.1","02.11.2023",16830,"AT",1.0113083,0.78132993,0.3817861,0.29830092,0.00067636836,60,1282,20,5,9999,2,2,3
"ESS10SCe03_1",10,"3.1","02.11.2023",16872,"AT",1.4534193,0.94154197,0.3817861,0.35946766,0.00047062602,39,613,60,3,6666,6,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",16874,"AT",1.1742966,0.48300275,0.3817861,0.18440375,0.0005824908,72,1951,30,5,600,7,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",16908,"AT",1.1742966,0.5173683,0.3817861,0.19752404,0.0005824908,72,942,30,5,240,2,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",16920,"AT",2.6112077,1.7344937,0.3817861,0.66220564,0.00026195426,45,1045,165,5,1440,3,1,0
"ESS10SCe03_1",10,"3.1","02.11.2023",16985,"AT",0.7262741,0.2972321,0.3817861,0.113479085,0.0009418166,79,202,35,5,60,4,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",16990,"AT",0.9618752,0.79767174,0.3817861,0.30454,0.00071112864,55,629,60,3,6666,5,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",17004,"AT",0.7555606,0.9633975,0.3817861,0.3678118,0.0009053106,97,1214,10,4,60,7,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",17008,"AT",0.38005695,0.13372858,0.3817861,0.051055714,0.001799775,83,1042,0,2,6666,6,9,3
"ESS10SCe03_1",10,"3.1","02.11.2023",17023,"AT",0.8349567,0.4411128,0.3817861,0.16841073,0.0008192245,99,1112,130,5,90,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17093,"AT",0.9348352,0.84556293,0.3817861,0.32282418,0.00073169795,47,911,15,5,300,6,7,6
"ESS10SCe03_1",10,"3.1","02.11.2023",17115,"AT",1.3626901,0.5986135,0.3817861,0.22854233,0.0005019608,71,372,50,4,180,8,8,9
"ESS10SCe03_1",10,"3.1","02.11.2023",17146,"AT",0.528447,0.43823463,0.3817861,0.16731189,0.001294391,36,1057,30,4,270,4,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",17155,"AT",0.38005695,0.33095875,0.3817861,0.12635545,0.001799775,83,1794,10,2,6666,2,2,5
"ESS10SCe03_1",10,"3.1","02.11.2023",17244,"AT",0.5381898,0.22136411,0.3817861,0.084513746,0.0012709586,110,1523,90,2,6666,0,1,2
"ESS10SCe03_1",10,"3.1","02.11.2023",17292,"AT",1.168301,0.9717014,0.3817861,0.3709821,0.00058548007,35,1793,30,5,120,6,3,4
"ESS10SCe03_1",10,"3.1","02.11.2023",17311,"AT",0.9084601,0.3490135,0.3817861,0.13324851,0.0007529412,71,662,120,5,60,7,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17330,"AT",1.3637996,1.0346354,0.3817861,0.39500946,0.0005015524,77,342,90,5,420,6,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",17353,"AT",1.3790027,1.3517504,0.3817861,0.51607955,0.0004960229,49,554,30,5,180,7,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",17420,"AT",2.2666814,0.927653,0.3817861,0.35416505,0.00030177023,97,788,5,5,300,5,6,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17422,"AT",1.0441425,0.4586794,0.3817861,0.17511743,0.0006550993,104,1696,45,4,60,6,6,7
"ESS10SCe03_1",10,"3.1","02.11.2023",17424,"AT",1.2606803,0.5554274,0.3817861,0.21205446,0.0005425777,95,630,90,5,120,2,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",17501,"AT",1.4936283,0.52555484,0.3817861,0.20064954,0.00045795666,86,447,30,5,360,4,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",17540,"AT",1.2635202,2.5719082,0.3817861,0.9819189,0.00054135814,26,1245,30,5,150,3,6,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17564,"AT",0.59588474,0.49416035,0.3817861,0.18866357,0.0011479015,34,671,120,5,600,8,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17594,"AT",3.5842912,2.3808644,0.3817861,0.90898097,0.00019083745,58,1064,10,5,480,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17620,"AT",1.2578468,0.66452783,0.3817861,0.2537075,0.0005437999,70,1970,65,4,45,5,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",17631,"AT",0.9372276,0.7110199,0.3817861,0.27145752,0.0007298302,42,868,90,4,60,2,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",17640,"AT",0.37277335,0.19693843,0.3817861,0.07518836,0.0018349406,91,147,110,4,190,9,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",17679,"AT",0.5068475,1.5894173,0.3817861,0.6068175,0.001349552,38,1843,60,5,30,7,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17711,"AT",0.528447,0.47798306,0.3817861,0.1824873,0.001294391,36,461,60,5,300,1,2,3
"ESS10SCe03_1",10,"3.1","02.11.2023",17723,"AT",2.0786655,3.99994,0.3817861,1.5271215,0.00032906546,10,32,60,5,240,3,5,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17733,"AT",1.2252797,0.50397235,0.3817861,0.19240965,0.0005582538,93,618,60,5,180,8,9,7
"ESS10SCe03_1",10,"3.1","02.11.2023",17756,"AT",1.0763797,0.44272822,0.3817861,0.16902749,0.0006354793,110,571,80,5,180,7,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",17784,"AT",0.7555606,0.6579527,0.3817861,0.25119722,0.0009053106,97,1392,150,1,6666,0,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",17801,"AT",2.2356162,0.7866336,0.3817861,0.30032578,0.0003059635,107,39,5,5,90,2,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",17809,"AT",0.89532566,0.30723727,0.3817861,0.11729892,0.00076398684,103,709,60,5,480,2,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",17826,"AT",1.5202278,0.6221622,0.3817861,0.2375329,0.00044994376,83,1141,60,5,360,7,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",17870,"AT",0.4552817,0.8114237,0.3817861,0.3097903,0.0015024039,21,1198,5,5,360,4,3,0
"ESS10SCe03_1",10,"3.1","02.11.2023",17889,"AT",1.056894,0.9559661,0.3817861,0.3649746,0.0006471955,36,994,60,5,300,5,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",17898,"AT",0.50565416,1.2171543,0.3817861,0.4646926,0.0013527367,60,1376,90,2,6666,5,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",17909,"AT",0.7555606,0.26585504,0.3817861,0.101499766,0.0009053106,97,117,30,5,120,5,8,4
"ESS10SCe03_1",10,"3.1","02.11.2023",17912,"AT",0.5863052,1.0449399,0.3817861,0.39894354,0.001166657,14,1759,20,5,50,5,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",17958,"AT",0.66631395,0.29270387,0.3817861,0.111750275,0.0010265686,105,1524,110,4,120,0,6,3
"ESS10SCe03_1",10,"3.1","02.11.2023",18005,"AT",0.5445455,0.4529101,0.3817861,0.17291479,0.0012561247,2,952,10,5,300,7,4,8
"ESS10SCe03_1",10,"3.1","02.11.2023",18063,"AT",0.5113075,0.50994533,0.3817861,0.19469005,0.00133778,12,381,300,5,120,5,7,5
